# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
1.142112000000000080e+03	-1.240003698666389224e-09	-1.942705187504463178e-11	1.240155870465838335e-09	4.082503884772140879e+01
1.142208000000000084e+03	-1.226429424329295589e-09	3.906655160467118615e-11	1.227051477451116554e-09	4.087254762244572959e+01
1.142304000000000087e+03	-1.204780444641922475e-09	9.912416804588460498e-11	1.208851322736744742e-09	4.092279530891548234e+01
1.142400000000000091e+03	-1.175722766698740873e-09	1.598409906038674157e-10	1.186538312238997012e-09	4.097582733934406463e+01
1.142496000000000095e+03	-1.140030515636884363e-09	2.202790867761092827e-10	1.161116898789358372e-09	4.103157442873672522e+01
1.142592000000000098e+03	-1.098568367119414488e-09	2.794862980799292779e-10	1.133562988126306091e-09	4.108982901134645260e+01
1.142688000000000102e+03	-1.052272974575001264e-09	3.365153653495135595e-10	1.104771924035562098e-09	4.115022468758247953e+01
1.142784000000000106e+03	-1.002133111263630190e-09	3.904430058485803897e-10	1.075507560878582473e-09	4.121222368074851516e+01
1.142880000000000109e+03	-9.491694083880729326e-10	4.403886382167303867e-10	1.046357834820454933e-09	4.127511712741280547e+01
1.142976000000000113e+03	-8.944142309833401526e-10	4.855318289805246708e-10	1.017702301038320966e-09	4.133804088740646421e+01
1.143072000000000116e+03	-8.388910436335948088e-10	5.251285957037761964e-10	9.896960266235698188e-10	4.140000786121001397e+01
1.143168000000000120e+03	-7.835954041043294183e-10	5.585258688633452092e-10	9.622748586152410960e-10	4.145995179142369125e+01
1.143264000000000124e+03	-7.294760293195668568e-10	5.851737703090079992e-10	9.351810620460089501e-10	4.151677553733928505e+01
1.143360000000000127e+03	-6.774177718387238770e-10	6.046356203894310720e-10	9.080082989965749367e-10	4.156939354440696377e+01
1.143456000000000131e+03	-6.282259906977211956e-10	6.165953597449937935e-10	8.802600371749200145e-10	4.161675971898172577e+01
1.143552000000000135e+03	-5.826126806977452137e-10	6.208622662634705361e-10	8.514149924564550605e-10	4.165787458384465225e+01
1.143647999999999911e+03	-5.411849856423001244e-10	6.173728045300118929e-10	8.209935252228904974e-10	4.169176902468920787e+01
1.143743999999999915e+03	-5.044357075029696031e-10	6.061899337463985508e-10	7.886200725187538125e-10	4.171746642761385004e+01
1.143839999999999918e+03	-4.727363594701881096e-10	5.874996321121032208e-10	7.540792287929588473e-10	4.173392600071501590e+01
1.143935999999999922e+03	-4.463325910210190742e-10	5.616047673020981698e-10	7.173651068068337586e-10	4.173997236229225649e+01
1.144031999999999925e+03	-4.253424043343638453e-10	5.289169725645200631e-10	6.787262517331672764e-10	4.173421864255556102e+01
1.144127999999999929e+03	-4.097565877229172522e-10	4.899461047581764030e-10	6.387077944960737747e-10	4.171499667279628198e+01
1.144223999999999933e+03	-3.994418741059506713e-10	4.452881286554202545e-10	5.981933870503085576e-10	4.168032272928933679e+01
1.144319999999999936e+03	-3.941463949561038485e-10	3.956115649984799876e-10	5.584441700093569146e-10	4.162795787195965858e+01
1.144415999999999940e+03	-3.935074454452921181e-10	3.416427714514354729e-10	5.211217639917731878e-10	4.155566959656631809e+01
1.144511999999999944e+03	-3.970612958482356174e-10	2.841504587890671173e-10	4.882613602269970612e-10	4.146184602300812116e+01
1.144607999999999947e+03	-4.042550327294580474e-10	2.239299621791523409e-10	4.621328374489869552e-10	4.134656181376731610e+01
1.144703999999999951e+03	-4.144598646721906519e-10	1.617874100822363921e-10	4.449181334641332921e-10	4.121287061281324071e+01
1.144799999999999955e+03	-4.269859313249466855e-10	9.852421747432837959e-11	4.382054392386758203e-10	4.106747889085913528e+01
1.144895999999999958e+03	-4.410983441411384492e-10	3.492241404486825220e-11	4.424786144061376105e-10	4.091971118912159255e+01
1.144991999999999962e+03	-4.560337408116830622e-10	-2.826931952509407915e-11	4.569091016658665832e-10	4.077879418156878444e+01
1.145087999999999965e+03	-4.710175269435112347e-10	-9.034823386259819663e-11	4.796043307248925263e-10	4.065119135918903481e+01
1.145183999999999969e+03	-4.852810555281835124e-10	-1.506687461168432374e-10	5.081326341723878415e-10	4.053966344325390025e+01
1.145279999999999973e+03	-4.980790266685182144e-10	-2.086519560570083471e-10	5.400169956339098790e-10	4.044400056715158343e+01
1.145375999999999976e+03	-5.087057067474287529e-10	-2.637935163187218552e-10	5.730344800526376759e-10	4.036232079141703366e+01
1.145471999999999980e+03	-5.165108837756849304e-10	-3.156696051248642628e-10	6.053352729342862441e-10	4.029212117208773236e+01
1.145567999999999984e+03	-5.209142074917569285e-10	-3.639411396420252318e-10	6.354563436544648460e-10	4.023087943434430969e+01
1.145663999999999987e+03	-5.214184880564637110e-10	-4.083557413812141109e-10	6.622927232018253968e-10	4.017631457864912647e+01
1.145759999999999991e+03	-5.176208067835660980e-10	-4.487483786759476550e-10	6.850594185759083949e-10	4.012645530523023751e+01
1.145855999999999995e+03	-5.092222136504007208e-10	-4.850397845522182718e-10	7.032573181087251103e-10	4.007962352771963310e+01
1.145951999999999998e+03	-4.960346626274919311e-10	-5.172335412040822874e-10	7.166456046572007066e-10	4.003438809425943390e+01
1.146048000000000002e+03	-4.779862313053318263e-10	-5.454112120722915356e-10	7.252201235291532838e-10	3.998951793521942477e+01
1.146144000000000005e+03	-4.551235192481450816e-10	-5.697265170131437246e-10	7.291952564030738691e-10	3.994394481094796134e+01
1.146240000000000009e+03	-4.276119157945309514e-10	-5.903980491315865505e-10	7.289868359221943482e-10	3.989674250398937971e+01
1.146336000000000013e+03	-3.957330116905332184e-10	-6.077011473378753650e-10	7.251932852815377538e-10	3.984712423048920726e+01
1.146432000000000016e+03	-3.598801240689788460e-10	-6.219586717018301848e-10	7.185723992786033502e-10	3.979446160781897390e+01
1.146528000000000020e+03	-3.205508620633634186e-10	-6.335316246793177765e-10	7.100106862846371989e-10	3.973832396657230959e+01
1.146624000000000024e+03	-2.783380908096208229e-10	-6.428089165643210662e-10	7.004822595970157842e-10	3.967853772590051165e+01
1.146720000000000027e+03	-2.339185040985074084e-10	-6.501973233261387817e-10	6.909952429793991885e-10	3.961525605622981061e+01
1.146816000000000031e+03	-1.880396694685071507e-10	-6.561111975723645837e-10	6.825253261774744155e-10	3.954902397022452476e+01
1.146912000000000035e+03	-1.415054025241301282e-10	-6.609625927377885558e-10	6.759403286845488024e-10	3.948081425942312706e+01
1.147008000000000038e+03	-9.515995216351712386e-11	-6.651516614547580717e-10	6.719242139049521987e-10	3.941200896232788864e+01
1.147104000000000042e+03	-4.987158301646744130e-11	-6.690575298411299565e-10	6.709136703255366445e-10	3.934431062658829603e+01
1.147200000000000045e+03	-6.515123976585242453e-12	-6.730301950709005882e-10	6.730617284600312398e-10	3.927958815233009915e+01
1.147296000000000049e+03	3.404519546803236789e-11	-6.773828038909939653e-10	6.782378184248363914e-10	3.921969052051792914e+01
1.147392000000000053e+03	7.097305604092664278e-11	-6.823852194727711707e-10	6.860661501915763769e-10	3.916627347088034128e+01
1.147488000000000056e+03	1.034766097904776022e-10	-6.882583374193617260e-10	6.959934969530926954e-10	3.912068024842681524e+01
1.147584000000000060e+03	1.308244004965509647e-10	-6.951696820660035320e-10	7.073725402000210109e-10	3.908389315647041684e+01
1.147680000000000064e+03	1.523599535578106643e-10	-7.032300231081985116e-10	7.195457044892253372e-10	3.905654842622782752e+01
1.147776000000000067e+03	1.675149728170458917e-10	-7.124909444533454487e-10	7.319184463079993946e-10	3.903899033711083888e+01
